date,hour,depth,value,variable
2020-10-15,NA,6.0,16.36672534722222,temperature
2020-10-15,NA,7.0,14.789404027777778,temperature
2020-10-15,NA,8.0,11.947112777777777,temperature
2020-10-15,NA,9.0,10.902043472222223,temperature
2020-10-16,NA,1.0,16.657525972222224,temperature
2020-10-16,NA,10.0,10.547739722222222,temperature
2020-10-16,NA,11.0,10.230937569444444,temperature
2020-10-16,NA,2.0,16.66182576388889,temperature
2020-10-16,NA,3.0,16.661602916666666,temperature
2020-10-16,NA,4.0,16.628937083333334,temperature
2020-10-16,NA,5.0,16.623006319444446,temperature
2020-10-16,NA,6.0,16.480043263888888,temperature
2020-10-16,NA,7.0,14.794027916666666,temperature
2020-10-16,NA,8.0,11.982818819444445,temperature
2020-10-16,NA,9.0,10.913502430555555,temperature
2020-10-17,NA,1.0,16.154776319444444,temperature
2020-10-17,NA,10.0,10.570126944444445,temperature
2020-10-17,NA,11.0,10.245291944444444,temperature
2020-10-17,NA,2.0,16.114384375,temperature
2020-10-17,NA,3.0,15.978900208333334,temperature
2020-10-17,NA,4.0,15.856107708333333,temperature
2020-10-17,NA,5.0,15.774055208333333,temperature
2020-10-17,NA,6.0,15.654027916666667,temperature
2020-10-17,NA,7.0,14.822428541666667,temperature
2020-10-17,NA,8.0,12.057669791666667,temperature
2020-10-17,NA,9.0,10.915398472222222,temperature
2020-10-18,NA,1.0,15.620931458333333,temperature
2020-10-18,NA,10.0,10.582318055555556,temperature
2020-10-18,NA,11.0,10.256875138888889,temperature
2020-10-18,NA,2.0,15.499353541666666,temperature
2020-10-18,NA,3.0,15.468260694444444,temperature
2020-10-18,NA,4.0,15.410577013888888,temperature
2020-10-18,NA,5.0,15.390545208333334,temperature
2020-10-18,NA,6.0,15.311355902777779,temperature
2020-10-18,NA,7.0,14.667583055555555,temperature
2020-10-18,NA,8.0,12.076364861111111,temperature
2020-10-18,NA,9.0,10.911943611111111,temperature
2020-10-19,NA,1.0,15.670201180555555,temperature
2020-10-19,NA,10.0,10.571194652777777,temperature
2020-10-19,NA,11.0,10.252508055555555,temperature
2020-10-19,NA,2.0,15.475336527777777,temperature
2020-10-19,NA,3.0,15.399888333333333,temperature
2020-10-19,NA,4.0,15.31564388888889,temperature
2020-10-19,NA,5.0,15.269407291666667,temperature
2020-10-19,NA,6.0,15.140855,temperature
2020-10-19,NA,7.0,14.5076175,temperature
2020-10-19,NA,8.0,12.121048055555555,temperature
2020-10-19,NA,9.0,10.949279652777777,temperature
2020-10-20,NA,1.0,16.521397291666666,temperature
2020-10-20,NA,10.0,10.582052291666667,temperature
2020-10-20,NA,11.0,10.270206597222222,temperature
2020-10-20,NA,2.0,15.961195138888888,temperature
2020-10-20,NA,3.0,15.595548263888888,temperature
2020-10-20,NA,4.0,15.32795861111111,temperature
2020-10-20,NA,5.0,15.230797083333334,temperature
2020-10-20,NA,6.0,15.124789861111111,temperature
2020-10-20,NA,7.0,14.557324791666666,temperature
2020-10-20,NA,8.0,12.176366041666666,temperature
2020-10-20,NA,9.0,10.962696944444444,temperature
2020-10-21,NA,1.0,17.756519375,temperature
2020-10-21,NA,10.0,10.629081180555556,temperature
2020-10-21,NA,11.0,10.284974444444444,temperature
2020-10-21,NA,2.0,16.53062625,temperature
2020-10-21,NA,3.0,15.59966875,temperature
2020-10-21,NA,4.0,15.333680625,temperature
2020-10-21,NA,5.0,15.238188402777778,temperature
2020-10-21,NA,6.0,15.060567916666667,temperature
2020-10-21,NA,7.0,14.45647236111111,temperature
2020-10-21,NA,8.0,12.289303541666667,temperature
2020-10-21,NA,9.0,10.980589375000001,temperature
2020-10-22,NA,1.0,17.953730347222223,temperature
2020-10-22,NA,10.0,10.651608333333334,temperature
2020-10-22,NA,11.0,10.3031925,temperature
2020-10-22,NA,2.0,16.77153763888889,temperature
2020-10-22,NA,3.0,15.626519513888889,temperature
2020-10-22,NA,4.0,15.370273333333333,temperature
2020-10-22,NA,5.0,15.256366944444444,temperature
2020-10-22,NA,6.0,15.091355,temperature
2020-10-22,NA,7.0,14.46278875,temperature
2020-10-22,NA,8.0,12.229645972222222,temperature
2020-10-22,NA,9.0,11.001903194444445,temperature
2020-10-23,NA,1.0,18.588598263888887,temperature
2020-10-23,NA,10.0,10.658289027777778,temperature
2020-10-23,NA,11.0,10.340013611111111,temperature
2020-10-23,NA,2.0,17.325874791666667,temperature
2020-10-23,NA,3.0,15.947729166666667,temperature
2020-10-23,NA,4.0,15.40088298611111,temperature
2020-10-23,NA,5.0,15.266963541666668,temperature
2020-10-23,NA,6.0,15.076933125,temperature
2020-10-23,NA,7.0,14.361956805555556,temperature
2020-10-23,NA,8.0,12.369365694444445,temperature
2020-10-23,NA,9.0,11.047005763888889,temperature
2020-10-24,NA,1.0,18.64342173611111,temperature
2020-10-24,NA,10.0,10.683891458333333,temperature
2020-10-24,NA,11.0,10.402903472222222,temperature
2020-10-24,NA,2.0,18.194652291666667,temperature
2020-10-24,NA,3.0,15.988408402777777,temperature
2020-10-24,NA,4.0,15.411236597222222,temperature
2020-10-24,NA,5.0,15.269449097222223,temperature
2020-10-24,NA,6.0,15.042364652777778,temperature
2020-10-24,NA,7.0,14.282600138888888,temperature
2020-10-24,NA,8.0,12.37701,temperature
2020-10-24,NA,9.0,11.04516861111111,temperature
2020-10-25,NA,1.0,16.75022875,temperature
2020-10-25,NA,10.0,10.711400694444444,temperature
2020-10-25,NA,11.0,10.421743958333334,temperature
2020-10-25,NA,2.0,16.54991888888889,temperature
2020-10-25,NA,3.0,16.1956525,temperature
2020-10-25,NA,4.0,15.43287236111111,temperature
2020-10-25,NA,5.0,15.26458263888889,temperature
2020-10-25,NA,6.0,15.042631944444445,temperature
2020-10-25,NA,7.0,14.314232361111111,temperature
2020-10-25,NA,8.0,12.350802916666666,temperature
2020-10-25,NA,9.0,11.100435902777779,temperature
2020-10-26,NA,1.0,16.84894123188406,temperature
2020-10-26,NA,10.0,10.718930072463769,temperature
2020-10-26,NA,11.0,10.421842246376812,temperature
2020-10-26,NA,2.0,16.613030217391305,temperature
2020-10-26,NA,3.0,16.34811065217391,temperature
2020-10-26,NA,4.0,15.514995652173914,temperature
2020-10-26,NA,5.0,15.296927246376812,temperature
2020-10-26,NA,6.0,15.038696594202898,temperature
2020-10-26,NA,7.0,14.320996014492753,temperature
2020-10-26,NA,8.0,12.411889130434783,temperature
2020-10-26,NA,9.0,11.072821811594203,temperature
2020-10-27,NA,1.0,16.85264615942029,temperature
2020-10-27,NA,10.0,10.733916956521739,temperature
2020-10-27,NA,11.0,10.416586231884057,temperature
2020-10-27,NA,2.0,16.63755507246377,temperature
2020-10-27,NA,3.0,16.21944536231884,temperature
2020-10-27,NA,4.0,15.546529927536232,temperature
2020-10-27,NA,5.0,15.29357231884058,temperature
2020-10-27,NA,6.0,15.025069130434783,temperature
2020-10-27,NA,7.0,14.256788260869566,temperature
2020-10-27,NA,8.0,12.413758188405797,temperature
2020-10-27,NA,9.0,11.092234057971014,temperature
2020-10-28,NA,1.0,16.90393513888889,temperature
2020-10-28,NA,10.0,10.714253194444444,temperature
2020-10-28,NA,11.0,10.426851666666668,temperature
2020-10-28,NA,2.0,16.641507291666667,temperature
2020-10-28,NA,3.0,16.2023775,temperature
2020-10-28,NA,4.0,15.547635555555555,temperature
2020-10-28,NA,5.0,15.298413958333333,temperature
2020-10-28,NA,6.0,14.992134166666666,temperature
2020-10-28,NA,7.0,14.258540902777778,temperature
2020-10-28,NA,8.0,12.458394444444444,temperature
2020-10-28,NA,9.0,11.089519652777778,temperature
2020-10-29,NA,1.0,17.096315555555556,temperature
2020-10-29,NA,10.0,10.871790763888889,temperature
2020-10-29,NA,11.0,10.61346048611111,temperature
2020-10-29,NA,2.0,16.953161666666666,temperature
2020-10-29,NA,3.0,16.685993472222222,temperature
2020-10-29,NA,4.0,16.046891041666665,temperature
2020-10-29,NA,5.0,15.74294701388889,temperature
2020-10-29,NA,6.0,15.302673819444445,temperature
2020-10-29,NA,7.0,14.296644027777777,temperature
2020-10-29,NA,8.0,12.535589027777778,temperature
2020-10-29,NA,9.0,11.3866275,temperature
2020-10-30,NA,1.0,16.022782777777778,temperature
2020-10-30,NA,10.0,10.992973125,temperature
2020-10-30,NA,11.0,10.772725798611111,temperature
2020-10-30,NA,2.0,16.019615590277777,temperature
2020-10-30,NA,3.0,16.029226666666666,temperature
2020-10-30,NA,4.0,15.98926517361111,temperature
2020-10-30,NA,5.0,15.973959861111112,temperature
2020-10-30,NA,6.0,15.696288819444444,temperature
2020-10-30,NA,7.0,14.654871805555556,temperature
2020-10-30,NA,8.0,12.484871284722223,temperature
2020-10-30,NA,9.0,11.361874375,temperature
2020-10-31,NA,1.0,14.82046486111111,temperature
2020-10-31,NA,10.0,10.947319305555556,temperature
2020-10-31,NA,11.0,10.71411736111111,temperature
2020-10-31,NA,2.0,14.776547013888889,temperature
2020-10-31,NA,3.0,14.772304722222222,temperature
2020-10-31,NA,4.0,14.716313194444444,temperature
2020-10-31,NA,5.0,14.686938402777777,temperature
2020-10-31,NA,6.0,14.638659375,temperature
2020-10-31,NA,7.0,14.434509444444444,temperature
2020-10-31,NA,8.0,12.651503958333333,temperature
2020-10-31,NA,9.0,11.272417708333334,temperature
2020-11-01,NA,1.0,14.29133888888889,temperature
2020-11-01,NA,10.0,11.808489236111111,temperature
2020-11-01,NA,11.0,10.949155208333334,temperature
2020-11-01,NA,2.0,14.277841527777777,temperature
2020-11-01,NA,3.0,14.282187500000001,temperature
2020-11-01,NA,4.0,14.247320555555556,temperature
2020-11-01,NA,5.0,14.261142152777778,temperature
2020-11-01,NA,6.0,14.264209375,temperature
2020-11-01,NA,7.0,14.176888819444445,temperature
2020-11-01,NA,8.0,13.45350451388889,temperature
2020-11-01,NA,9.0,12.232667083333334,temperature
2020-11-02,NA,1.0,12.733485416666667,temperature
2020-11-02,NA,10.0,12.499031944444445,temperature
2020-11-02,NA,11.0,12.386614305555556,temperature
2020-11-02,NA,2.0,12.725226666666666,temperature
2020-11-02,NA,3.0,12.737594583333333,temperature
2020-11-02,NA,4.0,12.709740902777778,temperature
2020-11-02,NA,5.0,12.726496666666666,temperature
2020-11-02,NA,6.0,12.741482847222223,temperature
2020-11-02,NA,7.0,12.69701923611111,temperature
2020-11-02,NA,8.0,12.706899166666666,temperature
2020-11-02,NA,9.0,12.637502152777778,temperature
2020-11-03,NA,1.0,12.156854097222222,temperature
2020-11-03,NA,10.0,11.882720208333334,temperature
2020-11-03,NA,11.0,11.798072569444445,temperature
2020-11-03,NA,2.0,12.136040972222222,temperature
2020-11-03,NA,3.0,12.139488541666667,temperature
2020-11-03,NA,4.0,12.104470902777777,temperature
2020-11-03,NA,5.0,12.110519097222221,temperature
2020-11-03,NA,6.0,12.101814652777778,temperature
2020-11-03,NA,7.0,12.025534166666667,temperature
2020-11-03,NA,8.0,12.011633541666667,temperature
2020-11-03,NA,9.0,11.946520694444445,temperature
2020-11-04,NA,1.0,12.000866527777777,temperature
2020-11-04,NA,10.0,11.492021319444444,temperature
2020-11-04,NA,11.0,11.416603125,temperature
2020-11-04,NA,2.0,11.895132986111111,temperature
2020-11-04,NA,3.0,11.871250972222223,temperature
2020-11-04,NA,4.0,11.811863263888888,temperature
2020-11-04,NA,5.0,11.792841805555556,temperature
2020-11-04,NA,6.0,11.769203680555556,temperature
2020-11-04,NA,7.0,11.656981180555555,temperature
2020-11-04,NA,8.0,11.623507013888888,temperature
2020-11-04,NA,9.0,11.555910416666666,temperature
2020-11-05,NA,1.0,12.104097777777778,temperature
2020-11-05,NA,10.0,11.37333125,temperature
2020-11-05,NA,11.0,11.29267875,temperature
2020-11-05,NA,2.0,11.950922569444444,temperature
2020-11-05,NA,3.0,11.908012361111112,temperature
2020-11-05,NA,4.0,11.793024097222222,temperature
2020-11-05,NA,5.0,11.73050298611111,temperature
2020-11-05,NA,6.0,11.721618263888889,temperature
2020-11-05,NA,7.0,11.594326875,temperature
2020-11-05,NA,8.0,11.523625347222222,temperature
2020-11-05,NA,9.0,11.424369930555557,temperature
2020-11-06,NA,1.0,12.651967569444444,temperature
2020-11-06,NA,10.0,11.395275694444445,temperature
2020-11-06,NA,11.0,11.292302569444445,temperature
2020-11-06,NA,2.0,12.357030625,temperature
2020-11-06,NA,3.0,12.156599513888889,temperature
2020-11-06,NA,4.0,11.814458402777777,temperature
2020-11-06,NA,5.0,11.76613326388889,temperature
2020-11-06,NA,6.0,11.73667388888889,temperature
2020-11-06,NA,7.0,11.602083541666667,temperature
2020-11-06,NA,8.0,11.546958055555555,temperature
2020-11-06,NA,9.0,11.460786805555555,temperature
2020-11-07,NA,1.0,12.941475,temperature
2020-11-07,NA,10.0,11.386439513888888,temperature
2020-11-07,NA,11.0,11.257549166666667,temperature
2020-11-07,NA,2.0,12.430424375,temperature
2020-11-07,NA,3.0,11.967664791666667,temperature
2020-11-07,NA,4.0,11.782702083333334,temperature
2020-11-07,NA,5.0,11.754529375,temperature
2020-11-07,NA,6.0,11.737840208333333,temperature
2020-11-07,NA,7.0,11.608221944444445,temperature
2020-11-07,NA,8.0,11.519507847222222,temperature
2020-11-07,NA,9.0,11.429282916666667,temperature
2020-11-08,NA,1.0,13.136424791666666,temperature
2020-11-08,NA,10.0,11.383797638888888,temperature
2020-11-08,NA,11.0,11.240431388888888,temperature
2020-11-08,NA,2.0,12.643105138888888,temperature
2020-11-08,NA,3.0,12.010375833333333,temperature
2020-11-08,NA,4.0,11.829197291666667,temperature
2020-11-08,NA,5.0,11.779901666666667,temperature
2020-11-08,NA,6.0,11.738126458333333,temperature
2020-11-08,NA,7.0,11.610257361111112,temperature
2020-11-08,NA,8.0,11.545567013888888,temperature
2020-11-08,NA,9.0,11.446234166666667,temperature
2020-11-09,NA,1.0,13.425811458333333,temperature
2020-11-09,NA,10.0,11.373684722222222,temperature
2020-11-09,NA,11.0,11.247230972222223,temperature
2020-11-09,NA,2.0,12.759332222222222,temperature
2020-11-09,NA,3.0,12.061400972222222,temperature
2020-11-09,NA,4.0,11.852053541666667,temperature
2020-11-09,NA,5.0,11.797669722222222,temperature
2020-11-09,NA,6.0,11.758263888888889,temperature
2020-11-09,NA,7.0,11.627880555555556,temperature
2020-11-09,NA,8.0,11.550220625,temperature
2020-11-09,NA,9.0,11.44154736111111,temperature
2020-11-10,NA,1.0,14.315711652777777,temperature
2020-11-10,NA,10.0,11.370607875,temperature
2020-11-10,NA,11.0,11.209879541666666,temperature
2020-11-10,NA,2.0,12.868807458333334,temperature
2020-11-10,NA,3.0,12.103588597222222,temperature
2020-11-10,NA,4.0,11.869396069444445,temperature
2020-11-10,NA,5.0,11.80684551388889,temperature
2020-11-10,NA,6.0,11.766677833333333,temperature
2020-11-10,NA,7.0,11.642487527777778,temperature
2020-11-10,NA,8.0,11.55340398611111,temperature
2020-11-10,NA,9.0,11.436122333333334,temperature
2020-11-11,NA,1.0,14.73395451388889,temperature
2020-11-11,NA,10.0,11.375166111111112,temperature
2020-11-11,NA,11.0,11.261351458333333,temperature
2020-11-11,NA,2.0,14.084372847222221,temperature
2020-11-11,NA,3.0,12.2562625,temperature
2020-11-11,NA,4.0,11.923830347222223,temperature
2020-11-11,NA,5.0,11.843874375,temperature
2020-11-11,NA,6.0,11.786264027777777,temperature
2020-11-11,NA,7.0,11.639823333333334,temperature
2020-11-11,NA,8.0,11.566531944444444,temperature
2020-11-11,NA,9.0,11.456974722222222,temperature
2020-11-12,NA,1.0,15.527876388888888,temperature
2020-11-12,NA,10.0,11.375298611111111,temperature
2020-11-12,NA,11.0,11.23094326388889,temperature
2020-11-12,NA,2.0,14.501375486111112,temperature
2020-11-12,NA,3.0,12.521073819444444,temperature
2020-11-12,NA,4.0,12.011157777777777,temperature
2020-11-12,NA,5.0,11.854325833333334,temperature
2020-11-12,NA,6.0,11.803563402777778,temperature
2020-11-12,NA,7.0,11.665665902777778,temperature
2020-11-12,NA,8.0,11.565716736111112,temperature
2020-11-12,NA,9.0,11.435352777777778,temperature
2020-11-13,NA,1.0,14.82975486111111,temperature
2020-11-13,NA,10.0,11.353313333333332,temperature
2020-11-13,NA,11.0,11.181073472222222,temperature
2020-11-13,NA,2.0,14.682909375,temperature
2020-11-13,NA,3.0,13.778356597222222,temperature
2020-11-13,NA,4.0,11.980134861111111,temperature
2020-11-13,NA,5.0,11.863310069444445,temperature
2020-11-13,NA,6.0,11.796243055555555,temperature
2020-11-13,NA,7.0,11.659832638888888,temperature
2020-11-13,NA,8.0,11.548721736111112,temperature
2020-11-13,NA,9.0,11.420855347222222,temperature
2020-11-14,NA,1.0,13.482299097222223,temperature
2020-11-14,NA,10.0,11.343696666666666,temperature
2020-11-14,NA,11.0,11.152653611111111,temperature
2020-11-14,NA,2.0,13.265901111111111,temperature
2020-11-14,NA,3.0,12.587109166666666,temperature
2020-11-14,NA,4.0,12.05632875,temperature
2020-11-14,NA,5.0,11.872702777777778,temperature
2020-11-14,NA,6.0,11.804565902777778,temperature
2020-11-14,NA,7.0,11.661542777777777,temperature
2020-11-14,NA,8.0,11.555557152777778,temperature
2020-11-14,NA,9.0,11.42178625,temperature
2020-11-15,NA,1.0,12.725570902777777,temperature
2020-11-15,NA,10.0,11.453675069444445,temperature
2020-11-15,NA,11.0,11.281050902777778,temperature
2020-11-15,NA,2.0,12.662167013888888,temperature
2020-11-15,NA,3.0,12.486236111111111,temperature
2020-11-15,NA,4.0,12.298071944444445,temperature
2020-11-15,NA,5.0,12.269010902777778,temperature
2020-11-15,NA,6.0,12.243748333333333,temperature
2020-11-15,NA,7.0,12.069932847222223,temperature
2020-11-15,NA,8.0,11.795771319444444,temperature
2020-11-15,NA,9.0,11.582294097222222,temperature
2020-11-16,NA,1.0,11.830015555555555,temperature
2020-11-16,NA,10.0,11.810470208333333,temperature
2020-11-16,NA,11.0,11.755315347222222,temperature
2020-11-16,NA,2.0,11.822014722222223,temperature
2020-11-16,NA,3.0,11.833232222222222,temperature
2020-11-16,NA,4.0,11.801271527777779,temperature
2020-11-16,NA,5.0,11.818802638888888,temperature
2020-11-16,NA,6.0,11.833109444444444,temperature
2020-11-16,NA,7.0,11.791593055555555,temperature
2020-11-16,NA,8.0,11.80915388888889,temperature
2020-11-16,NA,9.0,11.806686319444445,temperature
2020-11-17,NA,1.0,10.988752916666666,temperature
2020-11-17,NA,10.0,10.975996180555555,temperature
2020-11-17,NA,11.0,10.923214652777778,temperature
2020-11-17,NA,2.0,10.981039166666667,temperature
2020-11-17,NA,3.0,10.9946675,temperature
2020-11-17,NA,4.0,10.965453958333333,temperature
2020-11-17,NA,5.0,10.984191805555556,temperature
2020-11-17,NA,6.0,10.998318680555556,temperature
2020-11-17,NA,7.0,10.956942152777778,temperature
2020-11-17,NA,8.0,10.974506041666666,temperature
2020-11-17,NA,9.0,10.971960625,temperature
2020-11-18,NA,1.0,10.235500597222222,temperature
2020-11-18,NA,10.0,9.929519236111112,temperature
2020-11-18,NA,11.0,9.847725756944445,temperature
2020-11-18,NA,2.0,10.220902777777777,temperature
2020-11-18,NA,3.0,10.231916159722223,temperature
2020-11-18,NA,4.0,10.202801715277777,temperature
2020-11-18,NA,5.0,10.218193368055555,temperature
2020-11-18,NA,6.0,10.229335729166667,temperature
2020-11-18,NA,7.0,10.158540361111111,temperature
2020-11-18,NA,8.0,10.140354895833333,temperature
2020-11-18,NA,9.0,10.041701611111112,temperature
2020-11-19,NA,1.0,9.751496409722222,temperature
2020-11-19,NA,10.0,9.410098381944444,temperature
2020-11-19,NA,11.0,9.277047895833334,temperature
2020-11-19,NA,2.0,9.7039763125,temperature
2020-11-19,NA,3.0,9.701722909722221,temperature
2020-11-19,NA,4.0,9.662200743055555,temperature
2020-11-19,NA,5.0,9.659705222222222,temperature
2020-11-19,NA,6.0,9.662219361111111,temperature
2020-11-19,NA,7.0,9.590891034722222,temperature
2020-11-19,NA,8.0,9.584513930555556,temperature
2020-11-19,NA,9.0,9.492957,temperature
2020-11-20,NA,1.0,9.866108020833334,temperature
2020-11-20,NA,10.0,9.519199777777779,temperature
2020-11-20,NA,11.0,9.473938416666666,temperature
2020-11-20,NA,2.0,9.787170972222222,temperature
2020-11-20,NA,3.0,9.7265306875,temperature
2020-11-20,NA,4.0,9.645523131944444,temperature
2020-11-20,NA,5.0,9.622657340277778,temperature
2020-11-20,NA,6.0,9.605321694444445,temperature
2020-11-20,NA,7.0,9.535671208333333,temperature
2020-11-20,NA,8.0,9.539394625,temperature
2020-11-20,NA,9.0,9.521269958333333,temperature
2020-11-21,NA,1.0,10.330906027777777,temperature
2020-11-21,NA,10.0,9.548624694444444,temperature
2020-11-21,NA,11.0,9.512324222222222,temperature
2020-11-21,NA,2.0,10.039320881944445,temperature
2020-11-21,NA,3.0,9.807197215277778,temperature
2020-11-21,NA,4.0,9.698265152777777,temperature
2020-11-21,NA,5.0,9.633229340277778,temperature
2020-11-21,NA,6.0,9.611192034722222,temperature
2020-11-21,NA,7.0,9.544564534722221,temperature
2020-11-21,NA,8.0,9.554336826388889,temperature
2020-11-21,NA,9.0,9.540584159722222,temperature
2020-11-22,NA,1.0,9.892147770833333,temperature
2020-11-22,NA,10.0,9.575561583333334,temperature
2020-11-22,NA,11.0,9.520984895833333,temperature
2020-11-22,NA,2.0,9.825081826388889,temperature
2020-11-22,NA,3.0,9.814141611111111,temperature
2020-11-22,NA,4.0,9.753158381944445,temperature
2020-11-22,NA,5.0,9.729160458333332,temperature
2020-11-22,NA,6.0,9.706981131944445,temperature
2020-11-22,NA,7.0,9.607982395833334,temperature
2020-11-22,NA,8.0,9.599801215277777,temperature
2020-11-22,NA,9.0,9.580208965277778,temperature
2020-11-23,NA,1.0,9.748651763888889,temperature
2020-11-23,NA,10.0,9.74041345138889,temperature
2020-11-23,NA,11.0,9.691163215277777,temperature
2020-11-23,NA,2.0,9.738237,temperature
2020-11-23,NA,3.0,9.752105930555555,temperature
2020-11-23,NA,4.0,9.724886159722223,temperature
2020-11-23,NA,5.0,9.742186833333333,temperature
2020-11-23,NA,6.0,9.758998229166666,temperature
2020-11-23,NA,7.0,9.716202034722222,temperature
2020-11-23,NA,8.0,9.736592645833333,temperature
2020-11-23,NA,9.0,9.732512569444445,temperature
2020-11-24,NA,1.0,9.40856,temperature
2020-11-24,NA,10.0,9.307092888888889,temperature
2020-11-24,NA,11.0,9.236736493055556,temperature
2020-11-24,NA,2.0,9.359531861111112,temperature
2020-11-24,NA,3.0,9.367693354166667,temperature
2020-11-24,NA,4.0,9.33530111111111,temperature
2020-11-24,NA,5.0,9.349324604166666,temperature
2020-11-24,NA,6.0,9.3682064375,temperature
2020-11-24,NA,7.0,9.317563222222223,temperature
2020-11-24,NA,8.0,9.33058804861111,temperature
2020-11-24,NA,9.0,9.315859472222222,temperature
2020-11-25,NA,1.0,9.2210645,temperature
2020-11-25,NA,10.0,9.175098868055557,temperature
2020-11-25,NA,11.0,9.133173611111111,temperature
2020-11-25,NA,2.0,9.1915713125,temperature
2020-11-25,NA,3.0,9.200024881944444,temperature
2020-11-25,NA,4.0,9.169533902777777,temperature
2020-11-25,NA,5.0,9.18241482638889,temperature
2020-11-25,NA,6.0,9.204958833333333,temperature
2020-11-25,NA,7.0,9.154412402777778,temperature
2020-11-25,NA,8.0,9.171839131944445,temperature
2020-11-25,NA,9.0,9.165915965277778,temperature
2020-11-26,NA,1.0,9.741044125,temperature
2020-11-26,NA,10.0,9.27963423611111,temperature
2020-11-26,NA,11.0,9.232799465277777,temperature
2020-11-26,NA,2.0,9.685623902777778,temperature
2020-11-26,NA,3.0,9.570218208333333,temperature
2020-11-26,NA,4.0,9.48502732638889,temperature
2020-11-26,NA,5.0,9.452994902777778,temperature
2020-11-26,NA,6.0,9.429150236111111,temperature
2020-11-26,NA,7.0,9.336422791666667,temperature
2020-11-26,NA,8.0,9.31762311111111,temperature
2020-11-26,NA,9.0,9.285480756944445,temperature
2020-11-27,NA,1.0,9.8869569027777775,temperature
2020-11-27,NA,10.0,9.26144725,temperature
2020-11-27,NA,11.0,9.225817319444445,temperature
2020-11-27,NA,2.0,9.812965770833333,temperature
2020-11-27,NA,3.0,9.78977725,temperature
2020-11-27,NA,4.0,9.67931975,temperature
2020-11-27,NA,5.0,9.48575151388889,temperature
2020-11-27,NA,6.0,9.422771444444445,temperature
2020-11-27,NA,7.0,9.282571611111111,temperature
2020-11-27,NA,8.0,9.259928395833333,temperature
2020-11-27,NA,9.0,9.250940354166667,temperature
2020-11-28,NA,1.0,9.741860476388888,temperature
2020-11-28,NA,10.0,9.309181269444444,temperature
2020-11-28,NA,11.0,9.252035583333333,temperature
2020-11-28,NA,2.0,9.716477968055555,temperature
2020-11-28,NA,3.0,9.712913652777777,temperature
2020-11-28,NA,4.0,9.67344839861111,temperature
2020-11-28,NA,5.0,9.667439766666666,temperature
2020-11-28,NA,6.0,9.649892380555556,temperature
2020-11-28,NA,7.0,9.551406809722222,temperature
2020-11-28,NA,8.0,9.473672248611111,temperature
2020-11-28,NA,9.0,9.359359254166666,temperature
2020-11-29,NA,1.0,9.321064208333333,temperature
2020-11-29,NA,10.0,9.120986319444444,temperature
2020-11-29,NA,11.0,9.061646590277778,temperature
2020-11-29,NA,2.0,9.249420125,temperature
2020-11-29,NA,3.0,9.248486243055556,temperature
2020-11-29,NA,4.0,9.208152763888888,temperature
2020-11-29,NA,5.0,9.215782805555556,temperature
2020-11-29,NA,6.0,9.221983590277778,temperature
2020-11-29,NA,7.0,9.162275506944445,temperature
2020-11-29,NA,8.0,9.168165180555556,temperature
2020-11-29,NA,9.0,9.134835166666667,temperature
2020-11-30,NA,1.0,9.211608256944444,temperature
2020-11-30,NA,10.0,9.157145381944444,temperature
2020-11-30,NA,11.0,9.087205854166667,temperature
2020-11-30,NA,2.0,9.192358638888889,temperature
2020-11-30,NA,3.0,9.200637375,temperature
2020-11-30,NA,4.0,9.168281993055555,temperature
2020-11-30,NA,5.0,9.187559805555555,temperature
2020-11-30,NA,6.0,9.202883444444444,temperature
2020-11-30,NA,7.0,9.162707041666666,temperature
2020-11-30,NA,8.0,9.184841763888889,temperature
2020-11-30,NA,9.0,9.171181375,temperature
2020-12-01,NA,1.0,8.24451643768116,temperature
2020-12-01,NA,10.0,8.258532460869565,temperature
2020-12-01,NA,11.0,8.220022714492753,temperature
2020-12-01,NA,2.0,8.23668403768116,temperature
2020-12-01,NA,3.0,8.25656627826087,temperature
2020-12-01,NA,4.0,8.230515401449276,temperature
2020-12-01,NA,5.0,8.25006479710145,temperature
2020-12-01,NA,6.0,8.267910686956522,temperature
2020-12-01,NA,7.0,8.228430876811593,temperature
2020-12-01,NA,8.0,8.249794811594203,temperature
2020-12-01,NA,9.0,8.246509586956522,temperature
2020-12-02,NA,1.0,7.616586079861111,temperature
2020-12-02,NA,10.0,7.61035165625,temperature
2020-12-02,NA,11.0,7.565962329861111,temperature
2020-12-02,NA,2.0,7.603480079861111,temperature
2020-12-02,NA,3.0,7.61862778125,temperature
2020-12-02,NA,4.0,7.591057472222222,temperature
2020-12-02,NA,5.0,7.608860038194445,temperature
2020-12-02,NA,6.0,7.625096576388889,temperature
2020-12-02,NA,7.0,7.584734125,temperature
2020-12-02,NA,8.0,7.605892097222222,temperature
2020-12-02,NA,9.0,7.601115368055556,temperature
2020-12-03,NA,1.0,7.428880631944445,temperature
2020-12-03,NA,10.0,6.969916805555556,temperature
2020-12-03,NA,11.0,6.889242805555556,temperature
2020-12-03,NA,2.0,7.388332590277778,temperature
2020-12-03,NA,3.0,7.377180013888889,temperature
2020-12-03,NA,4.0,7.291240875,temperature
2020-12-03,NA,5.0,7.236798375,temperature
2020-12-03,NA,6.0,7.2088584375,temperature
2020-12-03,NA,7.0,7.107430055555556,temperature
2020-12-03,NA,8.0,7.079725826388889,temperature
